speaker,trial,target_colour_textgrid,target_name_textgrid,colour_start,colour_end,colour_dur,item_start,item_end,item_dur,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
IP,32,braunen,paprika,203.1648,203.6748,0.5099999999999909,203.6748,204.3248,0.6500000000000057,NF,atypical,Paprika,braun,Waescheklammer,braun,Zucchini,gelb,Socken,orange,pepper,brown,7.772277227722772,16.440730633471745,0
IP,34,braunen,walnuss,215.606,216.106,0.5,216.106,216.796,0.6899999999999977,NF,typical,Walnuss,braun,Bueroklammer,braun,Socken,orange,Zucchini,gelb,walnut,brown,97.45544554455444,11.250355329922026,100
IP,36,orangen,kartoffeln,228.7906,229.4606,0.6699999999999875,229.4606,230.0906,0.6299999999999955,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Bueroklammer,gelb,Aubergine,gelb,potatoes,orange,38.851485148514854,33.05370966733201,31
IP,38,orangen,mandarine,239.8205,240.5205,0.6999999999999886,240.5205,241.2205,0.6999999999999886,NF,typical,Mandarine,orange,Socken,orange,Avokado,gelb,Bueroklammer,gelb,mandarine,orange,98.70297029702972,4.731901424280615,100
IP,40,roten,erdbeere,250.8198,251.2698,0.45000000000001705,251.2698,251.9398,0.6699999999999875,NF,typical,Erdbeere,rot,Bueroklammer,rot,Waescheklammer,gruen,Birne,orange,strawberry,red,99.35643564356435,2.7150843759111485,100
IP,42,gruenen,bohnen,262.4192,262.7992,0.37999999999999545,262.7992,263.2292,0.4300000000000068,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Birne,orange,Socken,rot,beans,green,96.81188118811882,7.065002294815097,100
IP,46,braunen,banane,281.3066,281.9266,0.6200000000000045,281.9266,282.4966,0.5699999999999932,NF,medium,Banane,braun,Sonnenbrille,braun,Aubergine,rot,Bueroklammer,rot,banana,brown,27.643564356435643,28.333225781197537,22
IP,49,gruenen,moehre,297.8786,298.2786,0.39999999999997726,298.2786,298.7286,0.44999999999998863,NF,atypical,Moehre,gruen,Socken,gruen,Bueroklammer,rot,Sonnenbrille,orange,carrots,green,3.99009900990099,13.916533368267366,0
IP,50,gelben,kirsche,302.0387,302.4587,0.4200000000000159,302.4587,302.8987,0.4399999999999977,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Socken,braun,Zucchini,braun,cherry,yellow,1.386138613861386,3.9848972308698327,0
IP,52,orangen,trauben,312.9934,313.6534,0.6599999999999682,313.6534,314.2434,0.5900000000000318,NF,atypical,Trauben,orange,Bueroklammer,orange,Sonnenbrille,gruen,Sonnenbrille,rot,grapes,orange,5.871287128712871,14.374048397258605,0
IP,54,gelben,zitrone,323.0505,323.5205,0.4700000000000273,323.5205,324.1105,0.589999999999975,NF,typical,Zitrone,gelb,Socken,gelb,Sonnenbrille,orange,Sonnenbrille,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
IP,55,roten,gurke,327.1854,327.5754,0.38999999999998636,327.5754,328.0554,0.4800000000000182,NF,atypical,Gurke,rot,Waescheklammer,rot,Zucchini,braun,Socken,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
IP,62,gruenen,tomate,367.0738,367.5538,0.4800000000000182,367.5538,368.1938,0.6399999999999864,NF,medium,Tomate,gruen,Bueroklammer,gruen,Sonnenbrille,rot,Aubergine,rot,tomato,green,25.99009900990099,28.510522636214493,18
IP,66,roten,aprikose,389.3714,389.8114,0.4399999999999977,389.8114,390.6314,0.8199999999999932,NF,medium,Aprikose,rot,Socken,rot,Bueroklammer,gruen,Avokado,gelb,apricot,red,33.148514851485146,32.654061351878994,25
IP,67,braunen,paprika,393.4201,393.8201,0.4000000000000341,393.8201,394.5301,0.7099999999999795,NF,atypical,Paprika,braun,Waescheklammer,braun,Zucchini,gelb,Socken,orange,pepper,brown,7.772277227722772,16.440730633471745,0
IP,69,braunen,walnuss,403.8247,404.2647,0.4399999999999977,404.2647,404.8547,0.589999999999975,NF,typical,Walnuss,braun,Bueroklammer,braun,Socken,orange,Zucchini,gelb,walnut,brown,97.45544554455444,11.250355329922026,100
IS,4,braunen,paprika,19.2915,19.6415,0.3500000000000014,19.6415,20.2015,0.5599999999999987,NF,atypical,Paprika,braun,Bueroklammer,braun,Waescheklammer,gruen,Zucchini,rot,pepper,brown,7.772277227722772,16.440730633471745,0
IS,6,gelben,erbsen,30.9901,31.3301,0.33999999999999986,31.3301,31.7601,0.4299999999999997,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Bueroklammer,gruen,Bueroklammer,braun,peas,yellow,34.57425742574257,33.063377484659206,27
IS,8,gelben,kirsche,41.3039,41.6239,0.3200000000000003,41.6239,42.0339,0.4100000000000037,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Zucchini,rot,Avokado,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
IS,11,braunen,banane,61.756,62.176,0.4200000000000017,62.176,62.626,0.44999999999999574,NF,medium,Banane,braun,Waescheklammer,braun,Socken,gelb,Avokado,gelb,banana,brown,27.643564356435643,28.333225781197537,22
IS,14,gruenen,bohnen,81.2177,81.5477,0.3300000000000125,81.5477,81.8777,0.3299999999999983,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Bueroklammer,gelb,Bueroklammer,orange,beans,green,96.81188118811882,7.065002294815097,100
IS,15,orangen,kartoffeln,84.5381,85.0581,0.519999999999996,85.0581,85.5881,0.5300000000000011,NF,medium,Kartoffeln,orange,Socken,orange,Zucchini,gruen,Zucchini,braun,potatoes,orange,38.851485148514854,33.05370966733201,31
IS,17,gruenen,moehre,95.1961,95.4761,0.28000000000000114,95.4761,95.8961,0.4200000000000017,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Sonnenbrille,rot,Sonnenbrille,orange,carrots,green,3.99009900990099,13.916533368267366,0
IS,19,braunen,walnuss,103.192,103.602,0.4100000000000108,103.602,104.122,0.519999999999996,NF,typical,Walnuss,braun,Sonnenbrille,braun,Socken,rot,Aubergine,rot,walnut,brown,97.45544554455444,11.250355329922026,100
IS,22,roten,aprikose,119.7259,120.0259,0.29999999999999716,120.0259,120.7159,0.6900000000000119,NF,medium,Aprikose,rot,Bueroklammer,rot,Sonnenbrille,braun,Waescheklammer,gruen,apricot,red,33.148514851485146,32.654061351878994,25
IS,26,orangen,trauben,143.6077,144.2077,0.5999999999999943,144.2077,144.6377,0.4300000000000068,NF,atypical,Trauben,orange,Bueroklammer,orange,Avokado,gruen,Socken,rot,grapes,orange,5.871287128712871,14.374048397258605,0
IS,28,roten,erdbeere,153.426,153.736,0.3100000000000023,153.736,154.306,0.5700000000000216,NF,typical,Erdbeere,rot,Waescheklammer,rot,Sonnenbrille,orange,Bueroklammer,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
IS,29,gelben,zitrone,157.0578,157.3978,0.3400000000000034,157.3978,157.9378,0.5400000000000205,NF,typical,Zitrone,gelb,Socken,gelb,Zucchini,braun,Zucchini,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
IS,33,orangen,mandarine,178.1557,178.6357,0.4800000000000182,178.6357,179.2457,0.6099999999999852,NF,typical,Mandarine,orange,Waescheklammer,orange,Bueroklammer,braun,Avokado,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
IS,35,gruenen,tomate,187.6696,188.0096,0.3400000000000034,188.0096,188.5296,0.5199999999999818,NF,medium,Tomate,gruen,Socken,gruen,Aubergine,rot,Sonnenbrille,rot,tomato,green,25.99009900990099,28.510522636214493,18
IS,39,braunen,paprika,208.8516,209.1816,0.3300000000000125,209.1816,209.7316,0.549999999999983,NF,atypical,Paprika,braun,Bueroklammer,braun,Waescheklammer,gruen,Zucchini,rot,pepper,brown,7.772277227722772,16.440730633471745,0
IS,41,gelben,erbsen,219.8515,220.1815,0.3300000000000125,220.1815,220.6315,0.44999999999998863,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Bueroklammer,gruen,Bueroklammer,braun,peas,yellow,34.57425742574257,33.063377484659206,27
IS,43,gelben,kirsche,229.911,230.251,0.3400000000000034,230.251,230.661,0.4099999999999966,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Zucchini,rot,Avokado,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
IS,46,braunen,banane,245.0629,245.4629,0.39999999999997726,245.4629,245.9329,0.46999999999999886,NF,medium,Banane,braun,Waescheklammer,braun,Socken,gelb,Avokado,gelb,banana,brown,27.643564356435643,28.333225781197537,22
IS,49,gruenen,bohnen,259.9376,260.2976,0.36000000000001364,260.2976,260.6476,0.35000000000002274,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Bueroklammer,gelb,Bueroklammer,orange,beans,green,96.81188118811882,7.065002294815097,100
IS,50,orangen,kartoffeln,263.2173,263.8573,0.6399999999999864,263.8573,264.4373,0.5799999999999841,NF,medium,Kartoffeln,orange,Socken,orange,Zucchini,gruen,Zucchini,braun,potatoes,orange,38.851485148514854,33.05370966733201,31
IS,54,braunen,walnuss,283.3996,283.8696,0.46999999999997044,283.8696,284.3596,0.4900000000000091,NF,typical,Walnuss,braun,Sonnenbrille,braun,Socken,rot,Aubergine,rot,walnut,brown,97.45544554455444,11.250355329922026,100
IS,57,roten,aprikose,298.2093,298.4993,0.29000000000002046,298.4993,299.1593,0.6599999999999682,NF,medium,Aprikose,rot,Bueroklammer,rot,Sonnenbrille,braun,Waescheklammer,gruen,apricot,red,33.148514851485146,32.654061351878994,25
IS,61,orangen,trauben,319.1093,319.7493,0.6399999999999864,319.7493,320.1693,0.4200000000000159,NF,atypical,Trauben,orange,Bueroklammer,orange,Avokado,gruen,Socken,rot,grapes,orange,5.871287128712871,14.374048397258605,0
IS,63,roten,erdbeere,328.1111,328.4211,0.3100000000000023,328.4211,329.0111,0.589999999999975,NF,typical,Erdbeere,rot,Waescheklammer,rot,Sonnenbrille,orange,Bueroklammer,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
IS,64,gelben,zitrone,331.4886,331.7986,0.3100000000000023,331.7986,332.2786,0.47999999999996135,NF,typical,Zitrone,gelb,Socken,gelb,Zucchini,braun,Zucchini,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
IS,66,roten,gurke,340.4114,340.7914,0.37999999999999545,340.7914,341.1314,0.339999999999975,NF,atypical,Gurke,rot,Socken,rot,Bueroklammer,orange,Bueroklammer,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
IS,68,orangen,mandarine,350.3534,350.9134,0.5600000000000023,350.9134,351.5634,0.6499999999999773,NF,typical,Mandarine,orange,Waescheklammer,orange,Bueroklammer,braun,Avokado,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
IS,70,gruenen,tomate,358.2513,358.5513,0.30000000000001137,358.5513,359.0513,0.5,NF,medium,Tomate,gruen,Socken,gruen,Aubergine,rot,Sonnenbrille,rot,tomato,green,25.99009900990099,28.510522636214493,18
JB,3,braunen,walnuss,14.299,14.759,0.46000000000000085,14.759,15.269,0.5099999999999998,NF,typical,Walnuss,braun,Waescheklammer,braun,Avokado,gruen,Avokado,rot,walnut,brown,97.45544554455444,11.250355329922026,100
JB,5,braunen,paprika,24.991,25.381,0.39000000000000057,25.381,25.971,0.5899999999999999,NF,atypical,Paprika,braun,Sonnenbrille,braun,Avokado,rot,Avokado,gruen,pepper,brown,7.772277227722772,16.440730633471745,0
JB,8,gelben,zitrone,43.3904,43.7304,0.3400000000000034,43.7304,44.3204,0.5899999999999963,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Socken,orange,Bueroklammer,orange,lemon,yellow,99.6039603960396,2.3794083631053837,100
JB,9,roten,aprikose,47.0658,47.4158,0.3499999999999943,47.4158,48.1158,0.7000000000000028,NF,medium,Aprikose,rot,Waescheklammer,rot,Socken,braun,Aubergine,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JB,11,orangen,kartoffeln,57.1066,57.7266,0.6199999999999974,57.7266,58.3666,0.6400000000000006,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Bueroklammer,rot,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
JB,12,gelben,kirsche,61.232,61.532,0.29999999999999716,61.532,61.962,0.4300000000000068,NF,atypical,Kirsche,gelb,Socken,gelb,Bueroklammer,gruen,Birne,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
JB,16,orangen,mandarine,82.2969,82.8569,0.5600000000000023,82.8569,83.5669,0.710000000000008,NF,typical,Mandarine,orange,Bueroklammer,orange,Birne,gruen,Waescheklammer,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
JB,18,orangen,trauben,91.4919,92.0619,0.5699999999999932,92.0619,92.5119,0.45000000000000284,NF,atypical,Trauben,orange,Socken,orange,Bueroklammer,braun,Bueroklammer,rot,grapes,orange,5.871287128712871,14.374048397258605,0
JB,20,braunen,banane,101.6445,102.0445,0.4000000000000057,102.0445,102.4945,0.45000000000000284,NF,medium,Banane,braun,Bueroklammer,braun,Aubergine,rot,Waescheklammer,gelb,banana,brown,27.643564356435643,28.333225781197537,22
JB,23,gruenen,tomate,114.511,114.871,0.35999999999999943,114.871,115.401,0.5300000000000011,NF,medium,Tomate,gruen,Bueroklammer,gruen,Birne,rot,Aubergine,rot,tomato,green,25.99009900990099,28.510522636214493,18
JB,24,roten,gurke,117.9451,118.4051,0.46000000000000796,118.4051,118.7651,0.35999999999999943,NF,atypical,Gurke,rot,Socken,rot,Aubergine,gruen,Bueroklammer,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
JB,27,gruenen,moehre,133.4119,133.7219,0.3100000000000023,133.7219,134.1219,0.4000000000000057,NF,atypical,Moehre,gruen,Socken,gruen,Waescheklammer,rot,Bueroklammer,braun,carrots,green,3.99009900990099,13.916533368267366,0
JB,30,gelben,erbsen,149.5521,149.8621,0.3100000000000023,149.8621,150.2921,0.4300000000000068,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Waescheklammer,braun,Socken,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
JB,32,roten,erdbeere,158.2366,158.5766,0.3400000000000034,158.5766,159.1566,0.5799999999999841,NF,typical,Erdbeere,rot,Bueroklammer,rot,Waescheklammer,gelb,Socken,braun,strawberry,red,99.35643564356435,2.7150843759111485,100
JB,34,gruenen,bohnen,169.2215,169.6715,0.45000000000001705,169.6715,170.0315,0.3599999999999852,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Bueroklammer,orange,Socken,orange,beans,green,96.81188118811882,7.065002294815097,100
JB,38,braunen,walnuss,188.3173,188.7473,0.4300000000000068,188.7473,189.2473,0.5,NF,typical,Walnuss,braun,Waescheklammer,braun,Avokado,gruen,Avokado,rot,walnut,brown,97.45544554455444,11.250355329922026,100
JB,40,braunen,paprika,197.3959,197.7959,0.39999999999997726,197.7959,198.3759,0.5800000000000125,NF,atypical,Paprika,braun,Sonnenbrille,braun,Avokado,rot,Avokado,gruen,pepper,brown,7.772277227722772,16.440730633471745,0
JB,43,gelben,zitrone,209.8349,210.1649,0.3299999999999841,210.1649,210.7049,0.5400000000000205,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Socken,orange,Bueroklammer,orange,lemon,yellow,99.6039603960396,2.3794083631053837,100
JB,44,roten,aprikose,213.1168,213.4668,0.3499999999999943,213.4668,214.1568,0.6899999999999977,NF,medium,Aprikose,rot,Waescheklammer,rot,Socken,braun,Aubergine,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JB,46,orangen,kartoffeln,222.645,223.195,0.549999999999983,223.195,223.835,0.6400000000000148,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Bueroklammer,rot,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
JB,47,gelben,kirsche,226.1058,226.4058,0.30000000000001137,226.4058,226.8558,0.44999999999998863,NF,atypical,Kirsche,gelb,Socken,gelb,Bueroklammer,gruen,Birne,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
JB,51,orangen,mandarine,244.8463,245.1563,0.30999999999997385,245.1563,245.9063,0.75,NF,typical,Mandarine,orange,Bueroklammer,orange,Birne,gruen,Waescheklammer,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
JB,53,orangen,trauben,253.8927,254.5027,0.6100000000000136,254.5027,254.9727,0.46999999999999886,NF,atypical,Trauben,orange,Socken,orange,Bueroklammer,braun,Bueroklammer,rot,grapes,orange,5.871287128712871,14.374048397258605,0
JB,55,braunen,banane,263.8674,264.3174,0.4500000000000455,264.3174,264.7974,0.47999999999996135,NF,medium,Banane,braun,Bueroklammer,braun,Aubergine,rot,Waescheklammer,gelb,banana,brown,27.643564356435643,28.333225781197537,22
JB,58,gruenen,tomate,277.6452,277.9952,0.35000000000002274,277.9952,278.5352,0.5399999999999636,NF,medium,Tomate,gruen,Bueroklammer,gruen,Birne,rot,Aubergine,rot,tomato,green,25.99009900990099,28.510522636214493,18
JB,59,roten,gurke,280.7897,281.2397,0.4500000000000455,281.2397,281.6197,0.37999999999999545,NF,atypical,Gurke,rot,Socken,rot,Aubergine,gruen,Bueroklammer,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
JB,62,gruenen,moehre,293.6713,294.0013,0.3300000000000409,294.0013,294.4113,0.40999999999996817,NF,atypical,Moehre,gruen,Socken,gruen,Waescheklammer,rot,Bueroklammer,braun,carrots,green,3.99009900990099,13.916533368267366,0
JB,65,gelben,erbsen,307.273,307.573,0.2999999999999545,307.573,308.053,0.4800000000000182,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Waescheklammer,braun,Socken,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
JB,67,roten,erdbeere,315.3764,315.8164,0.4399999999999977,315.8164,316.4864,0.6700000000000159,NF,typical,Erdbeere,rot,Bueroklammer,rot,Waescheklammer,gelb,Socken,braun,strawberry,red,99.35643564356435,2.7150843759111485,100
JB,69,gruenen,bohnen,324.1611,324.6011,0.4399999999999977,324.6011,324.9911,0.3900000000000432,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Bueroklammer,orange,Socken,orange,beans,green,96.81188118811882,7.065002294815097,100
JH,1,braunen,paprika,1.84,2.17,0.32999999999999985,2.17,2.69,0.52,NF,atypical,Paprika,braun,Waescheklammer,braun,Bueroklammer,orange,Sonnenbrille,rot,pepper,brown,7.772277227722772,16.440730633471745,0
JH,3,roten,erdbeere,12.2684,12.5784,0.3100000000000005,12.5784,13.0984,0.5199999999999996,NF,typical,Erdbeere,rot,Socken,rot,Waescheklammer,braun,Aubergine,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
JH,6,gelben,zitrone,31.0261,31.3661,0.33999999999999986,31.3661,31.8761,0.5100000000000016,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Birne,gruen,Zucchini,rot,lemon,yellow,99.6039603960396,2.3794083631053837,100
JH,9,gelben,kirsche,47.3569,47.7169,0.35999999999999943,47.7169,48.1069,0.39000000000000057,NF,atypical,Kirsche,gelb,Socken,gelb,Avokado,rot,Birne,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
JH,10,braunen,banane,50.738,51.098,0.35999999999999943,51.098,51.558,0.46000000000000085,NF,medium,Banane,braun,Sonnenbrille,braun,Zucchini,rot,Birne,gruen,banana,brown,27.643564356435643,28.333225781197537,22
JH,12,orangen,kartoffeln,59.7134,60.2034,0.490000000000002,60.2034,60.7634,0.5599999999999952,NF,medium,Kartoffeln,orange,Socken,orange,Aubergine,gruen,Avokado,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
JH,14,braunen,walnuss,69.7508,70.1108,0.35999999999999943,70.1108,70.5408,0.4300000000000068,NF,typical,Walnuss,braun,Bueroklammer,braun,Zucchini,gruen,Socken,rot,walnut,brown,97.45544554455444,11.250355329922026,100
JH,18,gruenen,moehre,91.1012,91.4712,0.36999999999999034,91.4712,91.7512,0.28000000000000114,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Waescheklammer,rot,Bueroklammer,orange,carrots,green,3.99009900990099,13.916533368267366,0
JH,21,orangen,mandarine,106.1801,106.6501,0.46999999999999886,106.6501,107.2201,0.5700000000000074,NF,typical,Mandarine,orange,Bueroklammer,orange,Waescheklammer,gruen,Waescheklammer,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
JH,24,gelben,erbsen,122.583,122.843,0.2600000000000051,122.843,123.263,0.4200000000000017,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Birne,orange,Socken,braun,peas,yellow,34.57425742574257,33.063377484659206,27
JH,25,orangen,trauben,125.8632,126.3932,0.5299999999999869,126.3932,126.7732,0.38000000000000966,NF,atypical,Trauben,orange,Waescheklammer,orange,Avokado,gruen,Socken,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
JH,28,roten,gurke,139.0965,139.4365,0.3400000000000034,139.4365,139.7465,0.3100000000000023,NF,atypical,Gurke,rot,Waescheklammer,rot,Socken,gruen,Avokado,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
JH,31,roten,aprikose,150.4913,150.7513,0.2599999999999909,150.7513,151.3713,0.6200000000000045,NF,medium,Aprikose,rot,Bueroklammer,rot,Socken,braun,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JH,33,gruenen,bohnen,158.9025,159.2025,0.29999999999998295,159.2025,159.4825,0.28000000000000114,NF,typical,Bohnen,gruen,Socken,gruen,Avokado,gelb,Waescheklammer,braun,beans,green,96.81188118811882,7.065002294815097,100
JH,35,gruenen,tomate,167.2415,167.5015,0.2599999999999909,167.5015,168.0015,0.5,NF,medium,Tomate,gruen,Bueroklammer,gruen,Socken,rot,Avokado,rot,tomato,green,25.99009900990099,28.510522636214493,18
JH,38,roten,erdbeere,178.0936,178.4236,0.3299999999999841,178.4236,178.9236,0.5,NF,typical,Erdbeere,rot,Socken,rot,Waescheklammer,braun,Aubergine,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
JH,41,gelben,zitrone,190.1923,190.5023,0.3100000000000023,190.5023,190.9923,0.4900000000000091,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Birne,gruen,Zucchini,rot,lemon,yellow,99.6039603960396,2.3794083631053837,100
